FacilityInspireId,reportingYear,AIR_Ammonia (NH3),AIR_Carbon dioxide (CO2),AIR_Carbon dioxide (CO2) excluding biomass,AIR_Carbon monoxide (CO),AIR_Chlorine and inorganic compounds (as HCl),AIR_Hydrochlorofluorocarbons (HCFCs),AIR_Mercury and compounds (as Hg),AIR_Methane (CH4),AIR_Nickel and compounds (as Ni),AIR_Nitrogen oxides (NOX),AIR_Nitrous oxide (N2O),AIR_Non-methane volatile organic compounds (NMVOC),AIR_Particulate matter (PM10),AIR_Sulphur oxides (SOX),AIR_Zinc and compounds (as Zn),WASTE_Disposal_HW,WASTE_Disposal_NONHW,WASTE_Recovery_HW,WASTE_Recovery_NONHW,countryName,facilityName,city,Longitude,Latitude,EPRTR_SectorCode,EPRTR_SectorName,EPRTRAnnexIMainActivity,WATER_Arsenic and compounds (as As),WATER_Chlorides (as total Cl),WATER_Copper and compounds (as Cu),WATER_Fluorides (as total F),WATER_Lead and compounds (as Pb),WATER_Nickel and compounds (as Ni),WATER_Total nitrogen,WATER_Total organic carbon(as total C or COD/3) (TOC),WATER_Total phosphorus,WATER_Zinc and compounds (as Zn),TRANSFER_Nickel and compounds (as Ni),TRANSFER_Phenols (as total C),TRANSFER_Total nitrogen,TRANSFER_Total organic carbon(as total C or COD/3) (TOC),TRANSFER_Total phosphorus,TRANSFER_Zinc and compounds (as Zn)
FR.CAED/8261.FACILITY,2019,,119000000.0,,,,,,,,,,,,,,3050.0,22100.0,,,France,HELYSEO,CARRIERES SOUS POISSY,2.02313,48.95501,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
FR.CAED/8261.FACILITY,2021,,114000000.0,,,,,,,,,,,,,,2840.0,340.0,,24000.0,France,HELYSEO,CARRIERES SOUS POISSY,2.02313,48.95501,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
FR.CAED/8261.FACILITY,2022,,118000000.0,,,,,,,,,,,,,,2870.0,1880.0,1.58,26500.0,France,HELYSEO,CARRIERES SOUS POISSY,2.02313,48.95501,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
FR.CAED/8261.FACILITY,2023,,120000000.0,,,,,,,,,,,,,610.0,3060.0,1530.0,,26458.0,France,HELYSEO,CARRIERES SOUS POISSY,2.02313,48.95501,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
FR.CAED/8261.FACILITY,2024,,137000000.0,,,,,,,,,,,,,,3180.0,,1.46,23300.0,France,HELYSEO,CARRIERES SOUS POISSY,2.02313,48.95501,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
FR.CAED/8264.FACILITY,2008,,,,,,,10.4,,,,,,,,,4490.0,18400.0,,,France,SUEZ RV ENERGIE,CARRIERES SUR SEINE,2.16141,48.90838,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
FR.CAED/8264.FACILITY,2014,,,,,,,11.5,,,,,,,,,4620.0,5540.0,,25600.0,France,SUEZ RV ENERGIE,CARRIERES SUR SEINE,2.16141,48.90838,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
FR.CAED/8264.FACILITY,2016,,104000000.0,,,,,,,,,,,,,,4330.0,2050.0,92.3,23000.0,France,SUEZ RV ENERGIE,CARRIERES SUR SEINE,2.16141,48.90838,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
FR.CAED/8264.FACILITY,2018,,,,,,,13.5,,,,,,,,,3808.936,5881.0,8.969,20930.0,France,SUEZ RV ENERGIE,CARRIERES SUR SEINE,2.16141,48.90838,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
FR.CAED/8264.FACILITY,2019,,108000000.0,,,,,,,,,,,,,,3860.0,3180.0,117.0,23100.0,France,SUEZ RV ENERGIE,CARRIERES SUR SEINE,2.16141,48.90838,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
FR.CAED/8264.FACILITY,2020,,101000000.0,,,,,,,,,,,,,281.0,3350.0,903.0,20.9,26200.0,France,SUEZ RV ENERGIE,CARRIERES SUR SEINE,2.16141,48.90838,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
FR.CAED/8264.FACILITY,2021,,104000000.0,,,,,236.0,,,,,,,,,3380.0,53.799999,2.55,25100.0,France,SUEZ RV ENERGIE,CARRIERES SUR SEINE,2.16141,48.90838,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
FR.CAED/8264.FACILITY,2022,,108000000.0,,,,,,,,,,,,,,3580.0,676.0,4.01,23700.0,France,SUEZ RV ENERGIE,CARRIERES SUR SEINE,2.16141,48.90838,5.0,Waste and wastewater management,5(b),,,,,,,,,,,,,,,,
FR.CAED/8277.FACILITY,2007,,,,,,,,,,,,637000.0,,,,1350.0,1630.0,2305.4,11700.0,France,RENAULT FLINS,AUBERGENVILLE,1.85113,48.97609,1.0,Energy sector,1(c),,,,,,,,,,200.0,,,,,,
FR.CAED/8277.FACILITY,2008,,,,,,,,,,,,335000.0,,,,1090.0,817.0,1040.0,8880.0,France,RENAULT FLINS,AUBERGENVILLE,1.85113,48.97609,1.0,Energy sector,1(c),,,,,,,,,,130.0,,,,,,
FR.CAED/8277.FACILITY,2009,,,,,,,,,,,,322000.0,,,,860.0,204.0,786.0,5322.1,France,RENAULT FLINS,AUBERGENVILLE,1.85113,48.97609,1.0,Energy sector,1(c),,,,,,,,,,154.0,,,,,,
FR.CAED/8277.FACILITY,2010,,,,,,,,,,,,336000.0,,,,683.0,154.0,906.8,64800.0,France,RENAULT FLINS,AUBERGENVILLE,1.85113,48.97609,1.0,Energy sector,1(c),,,,,,,,,,,,,,,,
FR.CAED/8277.FACILITY,2011,,,,,,,,,,,,377000.0,,,,,,104.0,2430.0,France,RENAULT FLINS,AUBERGENVILLE,1.85113,48.97609,1.0,Energy sector,1(c),,,,,,140.0,,,,,,,,,,
FR.CAED/8277.FACILITY,2012,,,,,,66.4,,,,,,343000.0,,,,153.0,0.951,1390.0,64400.0,France,RENAULT FLINS,AUBERGENVILLE,1.85113,48.97609,1.0,Energy sector,1(c),,,,,,52.0,,,,,,,,,,
FR.CAED/8277.FACILITY,2013,,,,,,13.0,,,,,,423000.0,,,,732.0,,1300.0,61400.0,France,RENAULT FLINS,AUBERGENVILLE,1.85113,48.97609,1.0,Energy sector,1(c),,,,,,52.4,,,,,,,,,,
FR.CAED/8277.FACILITY,2014,,,,,,6.93,,,,,,384000.0,,,,509.0,6.31,1060.0,55600.0,France,RENAULT FLINS,AUBERGENVILLE,1.85113,48.97609,1.0,Energy sector,1(c),,,,,,220.0,,,,150.0,,,,,,
FR.CAED/8277.FACILITY,2015,,,,,,1.41,,,,,,504000.0,,,,425.0,1.18,1330.0,69600.0,France,RENAULT FLINS,AUBERGENVILLE,1.85113,48.97609,1.0,Energy sector,1(c),,,,,,156.0,,,,164.0,,,,,,
FR.CAED/8277.FACILITY,2016,,,,,,14.0,,,,,,517000.0,,,,1230.0,13.0,2326.0,60600.0,France,RENAULT FLINS,AUBERGENVILLE,1.85113,48.97609,1.0,Energy sector,1(c),6.58,,,,,125.0,,,,,,,,,,
FR.CAED/8277.FACILITY,2017,,,,,,17.0,,,,,,617000.0,,,,568.0,9.01,1878.0,58700.0,France,RENAULT FLINS,AUBERGENVILLE,1.85113,48.97609,1.0,Energy sector,1(c),5.19,,,2180.0,,144.0,,,,134.0,,,,,,
FR.CAED/8277.FACILITY,2018,,,,,,,,,,,,575000.0,,,,313.492,13.008,1978.3174,51284.93000000001,France,RENAULT FLINS,AUBERGENVILLE,1.85113,48.97609,1.0,Energy sector,1(c),,,,3720.0,,189.0,,,,303.0,,,,,,
FR.CAED/8277.FACILITY,2019,,,,,,,,,,,,490000.0,,,,245.0,7.34,1925.0,52285.59,France,RENAULT FLINS,AUBERGENVILLE,1.85113,48.97609,1.0,Energy sector,1(c),6.43,,,3040.0,,193.0,,,,354.0,,,,,,
FR.CAED/8277.FACILITY,2020,,,,,,,,,,,,372000.0,,,,165.0,38.599998,2620.0,53645.3,France,RENAULT FLINS,AUBERGENVILLE,1.85113,48.97609,1.0,Energy sector,1(c),,,,2450.0,,119.0,,,,167.0,,,,,,
FR.CAED/8277.FACILITY,2021,,,,,,,,,,,,323000.0,,,,111.0,39.900002,941.0,37567.599998000005,France,RENAULT FLINS,AUBERGENVILLE,1.85113,48.97609,1.0,Energy sector,1(c),,,,,,265.0,,,,355.0,,,,,,
FR.CAED/8277.FACILITY,2022,,,,,,,,,,,,195000.0,,,,183.0,36.700001,515.0,26346.200001,France,RENAULT FLINS,AUBERGENVILLE,1.85113,48.97609,1.0,Energy sector,1(c),6.08,,,2590.0,,205.0,,,,506.0,,,,,,
FR.CAED/8281.FACILITY,2007,,338000000.0,,,,,,,,694000.0,,,,,,5.81,,,,France,HEIDELBERG MATERIALS FRANCE CIMENTS,GARGENVILLE,1.80894,48.98116,3.0,Mineral industry,3(c)(i),,,,,,,,,,,,,,,,
FR.CAED/8281.FACILITY,2008,,353000000.0,,,,,,,,657000.0,,,,,,0.06,,18.5,,France,HEIDELBERG MATERIALS FRANCE CIMENTS,GARGENVILLE,1.80894,48.98116,3.0,Mineral industry,3(c)(i),,,,,,,,,,,,,,,,
FR.CAED/8281.FACILITY,2009,,116000000.0,,,,,11.8,,,579000.0,,,,,,0.27,,14.1,,France,HEIDELBERG MATERIALS FRANCE CIMENTS,GARGENVILLE,1.80894,48.98116,3.0,Mineral industry,3(c)(i),,,,,,,,,,,,,,,,
FR.CAED/8281.FACILITY,2010,,337000000.0,,,,,26.5,,,554000.0,,,,,,1.91,,18.5,,France,HEIDELBERG MATERIALS FRANCE CIMENTS,GARGENVILLE,1.80894,48.98116,3.0,Mineral industry,3(c)(i),,,,,,,,,,,,,,,,
FR.CAED/8281.FACILITY,2011,28100.0,359000000.0,,,,,10.6,,,546000.0,,,,,,1.88,,17.9,,France,HEIDELBERG MATERIALS FRANCE CIMENTS,GARGENVILLE,1.80894,48.98116,3.0,Mineral industry,3(c)(i),,,,,,,,,,,,,,,,
FR.CAED/8281.FACILITY,2012,,346000000.0,,,,,11.6,,58.5,455000.0,,,,,,12.6,,11.0,,France,HEIDELBERG MATERIALS FRANCE CIMENTS,GARGENVILLE,1.80894,48.98116,3.0,Mineral industry,3(c)(i),,,,,,,,,,,,,,,,
FR.CAED/8281.FACILITY,2013,15300.0,347000000.0,,,,,,,,525000.0,,,,,,22.2,,13.8,,France,HEIDELBERG MATERIALS FRANCE CIMENTS,GARGENVILLE,1.80894,48.98116,3.0,Mineral industry,3(c)(i),,,,,,,,,,,,,,,,
FR.CAED/8281.FACILITY,2014,,290000000.0,,,,,27.3,,70.3,372000.0,,,,,240.0,25.3,,5.9,,France,HEIDELBERG MATERIALS FRANCE CIMENTS,GARGENVILLE,1.80894,48.98116,3.0,Mineral industry,3(c)(i),,,,,,,,,,,,,,,,
FR.CAED/8281.FACILITY,2015,,300000000.0,,,,,,,,306000.0,,,,,,7.88,,11.4,,France,HEIDELBERG MATERIALS FRANCE CIMENTS,GARGENVILLE,1.80894,48.98116,3.0,Mineral industry,3(c)(i),,,,,,,,,,,,,,,,
FR.CAED/8281.FACILITY,2016,,236000000.0,,,,,,,,268000.0,24400.0,,,,,2.66,,5.57,,France,HEIDELBERG MATERIALS FRANCE CIMENTS,GARGENVILLE,1.80894,48.98116,3.0,Mineral industry,3(c)(i),,,,,,,,,,,,,,,,
FR.CAED/8281.FACILITY,2017,,192000000.0,,,,,12.1,,,189000.0,12600.0,,,,,1.37,,21.5,,France,HEIDELBERG MATERIALS FRANCE CIMENTS,GARGENVILLE,1.80894,48.98116,3.0,Mineral industry,3(c)(i),,,,,,,,,,,,,,,,
FR.CAED/8281.FACILITY,2018,,193000000.0,,,,,14.5,,,300000.0,27300.0,,,,,0.718,,10.41,,France,HEIDELBERG MATERIALS FRANCE CIMENTS,GARGENVILLE,1.80894,48.98116,3.0,Mineral industry,3(c)(i),,,,,,,,,,,,,,,,
FR.CAED/8281.FACILITY,2019,,225000000.0,,,,,19.700001,,,211000.0,,,,,,1.39,,25.3,,France,HEIDELBERG MATERIALS FRANCE CIMENTS,GARGENVILLE,1.80894,48.98116,3.0,Mineral industry,3(c)(i),,,,,,,,,,,,,,,,
FR.CAED/8281.FACILITY,2020,12100.0,114000000.0,,,,,,,,215000.0,,,,,,,,32.8,,France,HEIDELBERG MATERIALS FRANCE CIMENTS,GARGENVILLE,1.80894,48.98116,3.0,Mineral industry,3(c)(i),,,,,,,,,,,,,,,,
FR.CAED/8281.FACILITY,2021,,162000000.0,,,,,,,,298000.0,18000.0,,,,,0.43,,13.55,,France,HEIDELBERG MATERIALS FRANCE CIMENTS,GARGENVILLE,1.80894,48.98116,3.0,Mineral industry,3(c)(i),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2007,,,,,,,,185000.0,,,,,,,,14900.0,,,,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2008,,,,,,,,161000.0,,,,,,,,19400.0,,,,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2009,,,,,,,,204000.0,,,,,,,,13100.0,,,,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2010,,,,,,,,223000.0,,,,,,,,14300.0,,,,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2011,,,,,,,,3480000.0,,,,,,,,13900.0,,31.3,,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2012,,,,,,,,556000.0,,,,,,,,18000.0,2110.0,3.23,,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2013,,,,,,,,548000.0,,,,,,,,18000.0,7240.0,,,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2014,,,,,,,,173000.0,,,,,,,,27400.0,11400.0,4.98,0.061,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2015,,,,,,,,165000.0,,,,,,,,37800.0,2150.0,3.38,0.18,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2016,,,,,,,,181000.0,,,,,,,,44200.0,3070.0,2.69,0.016,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2017,,,,,,,,539000.0,,,,,,,,37100.0,2290.0,0.256,0.018,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2018,,,,,,,,445000.0,,,,,,,,39241.490000000005,4730.0,8.673,,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2020,,,,,,,,459000.0,,,,,,,,42500.0,3560.0,2.98,,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2021,,,,,,,,541000.0,,,,,,,,42700.0,,3.02,,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2022,,,,,,,,451000.0,,,,,,,,35900.0,2120.0,2.29,6000.0,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2023,,,,,,,,445000.0,,,,,,,,27300.0,,0.467,20400.0,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8283.FACILITY,2024,,,,,,,,341000.0,,,,,,,,42100.0,1.08,4460.0,4320.0,France,ENTREPRISE MODERNE TERRASSEMENT AGREGATS,GUITRANCOURT,1.78879,49.00635,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8288.FACILITY,2007,,105000000.0,,,,,,,,,,,,,,128010.9,23.3,638.9,3320.0,France,SARP INDUSTRIES,LIMAY,1.75086,48.97521,5.0,Waste and wastewater management,5(a),,3370000.0,,,,,,,,,,,,,,
FR.CAED/8288.FACILITY,2008,,103000000.0,,,,,,,,,,,,,,135000.0,,,,France,SARP INDUSTRIES,LIMAY,1.75086,48.97521,5.0,Waste and wastewater management,5(a),,4110000.0,,,,,,,,,,,,,,
FR.CAED/8288.FACILITY,2009,,131000000.0,,,,,18.0,,,,,,,,,122000.0,,,,France,SARP INDUSTRIES,LIMAY,1.75086,48.97521,5.0,Waste and wastewater management,5(a),,2130000.0,,,,,,,,,,,,,,
FR.CAED/8288.FACILITY,2010,,118000000.0,,,,,,,,,,,,,,131000.0,5.42,122.0,2860.0,France,SARP INDUSTRIES,LIMAY,1.75086,48.97521,5.0,Waste and wastewater management,5(a),,3570000.0,,,,,,,,,,,,,,
FR.CAED/8288.FACILITY,2011,,114000000.0,,,,,,,,,,,,,,143000.0,,171.0,2080.0,France,SARP INDUSTRIES,LIMAY,1.75086,48.97521,5.0,Waste and wastewater management,5(a),,3180000.0,,,,,,,,,,,,,,
FR.CAED/8288.FACILITY,2012,,122000000.0,,,,,17.0,,,,,,,,,145000.0,,216.0,2780.0,France,SARP INDUSTRIES,LIMAY,1.75086,48.97521,5.0,Waste and wastewater management,5(a),,2520000.0,,,,,,,,,,,,,,
FR.CAED/8288.FACILITY,2013,,109000000.0,,,,,,,,,,,,,,133000.0,,501.0,3290.0,France,SARP INDUSTRIES,LIMAY,1.75086,48.97521,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8288.FACILITY,2015,,103000000.0,,,,,94.0,,,,,,,,,129000.0,,266.0,3340.0,France,SARP INDUSTRIES,LIMAY,1.75086,48.97521,5.0,Waste and wastewater management,5(a),,2440000.0,,,,,,,,,,,,,,
FR.CAED/8288.FACILITY,2017,,107000000.0,,,,,,,,,,,,,,122000.0,,222.0,3350.0,France,SARP INDUSTRIES,LIMAY,1.75086,48.97521,5.0,Waste and wastewater management,5(a),,2450000.0,,,,,,,,,,,,,,
FR.CAED/8288.FACILITY,2021,12200.0,116000000.0,,,,,,,,,,,,,,137000.0,,258.0,3580.0,France,SARP INDUSTRIES,LIMAY,1.75086,48.97521,5.0,Waste and wastewater management,5(a),,2560000.0,,,,,,,,,,,,,,
FR.CAED/8288.FACILITY,2022,,105000000.0,,,,,,,,,,,,,,137000.0,50.299999,372.0,2270.0,France,SARP INDUSTRIES,LIMAY,1.75086,48.97521,5.0,Waste and wastewater management,5(a),,2290000.0,,,,,,,,,,,,,,
FR.CAED/8288.FACILITY,2024,,100000000.0,,,,,,,,,,,,,,128000.0,56.0,258.0,2530.0,France,SARP INDUSTRIES,LIMAY,1.75086,48.97521,5.0,Waste and wastewater management,5(a),,,,,,,,,,,,,,,,
FR.CAED/8289.FACILITY,2009,,,,,,61.2,,,,,,,,,,1410.0,,910.0,,France,PCAS,LIMAY,1.75734,48.99102,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
FR.CAED/8289.FACILITY,2010,,,,,,11.8,,,,,,,,,,868.0,,957.0,,France,PCAS,LIMAY,1.75734,48.99102,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
FR.CAED/8289.FACILITY,2011,,,,,,10.3,,,,,,,,,,403.0,,1850.0,,France,PCAS,LIMAY,1.75734,48.99102,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
FR.CAED/8289.FACILITY,2012,,,,,,120.0,,,,,,,,,,344.0,,958.0,,France,PCAS,LIMAY,1.75734,48.99102,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
FR.CAED/8289.FACILITY,2013,,,,,,22.5,,,,,,,,,,45.7,,1460.0,,France,PCAS,LIMAY,1.75734,48.99102,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
FR.CAED/8289.FACILITY,2014,,,,,,9.3,,,,,,,,,,293.0,,1860.0,,France,PCAS,LIMAY,1.75734,48.99102,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
FR.CAED/8289.FACILITY,2020,,,,,,,,,,,,116000.0,,,,94.099998,,2050.0,,France,PCAS,LIMAY,1.75734,48.99102,4.0,Chemical industry,4(e),,,,,,,,,,,,,,,,
FR.CAED/8302.FACILITY,2007,,,,,,6000.0,,,,,,,,,,27.5,,,,France,CRYOSPACE,LES MUREAUX,1.92405,48.99793,2.0,Production and processing of metals,2(f),,,,,,,,,,,,,,,,
FR.CAED/8302.FACILITY,2008,,,,,,22000.0,,,,,,,,,,8.325,,15.2,,France,CRYOSPACE,LES MUREAUX,1.92405,48.99793,2.0,Production and processing of metals,2(f),,,,,,,,,,,,,,,,
FR.CAED/8302.FACILITY,2009,,,,,,13500.0,,,,,,,,,,37.5,,,,France,CRYOSPACE,LES MUREAUX,1.92405,48.99793,2.0,Production and processing of metals,2(f),,,,,,,,,,,,,,,,
FR.CAED/8309.FACILITY,2007,,,,,,,,,,,,663000.0,,,,4490.0,1880.0,733.0,105000.0,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,,,,,,,,,,,,,,
FR.CAED/8309.FACILITY,2008,,,,,,,,,,,,568000.0,,,,4520.0,719.0,1000.0,94800.0,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,,,,21.1,,,,,,,,,,
FR.CAED/8309.FACILITY,2009,,,,,,,,,,,,324000.0,,,,2740.0,46.3,1710.0,79500.0,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,,,,,,,,,,,,,,
FR.CAED/8309.FACILITY,2010,,,,,,,,,,,,481000.0,,,,1480.0,56.9,1810.0,90700.0,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,,,,56.2,,,,,,,,,,
FR.CAED/8309.FACILITY,2011,,,,,,,,,,,,605000.0,,,,1480.0,13.8,2220.0,74800.0,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,,,,39.2,,,,,,,,,,
FR.CAED/8309.FACILITY,2012,,,,,,168.0,,,,,,531000.0,,,,1080.0,,2200.0,54300.0,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,,,,46.5,,,,,,,,,,
FR.CAED/8309.FACILITY,2013,,,,,,34.9,,,,,,470000.0,,,,3220.0,10.2,1680.0,50200.0,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,,,,32.4,,,,,,,,,,
FR.CAED/8309.FACILITY,2014,,,,,,26.0,,,,,,292000.0,,,,2540.0,20.2,1170.0,38600.0,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,,,,36.5,,,,,,,,,,
FR.CAED/8309.FACILITY,2015,,,,,,48.0,,,,,,297000.0,,,,1800.0,35.4,820.0,38500.0,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,,,,,,,,,,,,,,
FR.CAED/8309.FACILITY,2016,,,,,,,,,,,,307000.0,,,,1220.0,448.0,510.0,20000.0,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,,,,,,,,,,,,,,
FR.CAED/8309.FACILITY,2017,,,,,,,,,,,,298000.0,,,,1900.0,4.95,638.0,32100.0,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,,,,,,,,116.0,,,,,,
FR.CAED/8309.FACILITY,2018,,,,,,9.5,,,,,,236000.0,,,,1647.4260000000002,,762.865,34951.638,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,152.0,,,,,,,,,20.2,,,,138.0
FR.CAED/8309.FACILITY,2019,,,,,,,,,,,,184000.0,,,,1960.0,,721.0,32850.0,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,,,,,,,,,35.5,,,,,
FR.CAED/8309.FACILITY,2021,,,,,,,,,,,,179000.0,,,,1420.0,,629.0,40910.0,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,,,,,,,,,38.299999,,,,,
FR.CAED/8309.FACILITY,2022,,,,,,,,,,,,218000.0,,,,1460.0,,581.0,29496.51,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,,,,,,,,,31.700001,,,,,
FR.CAED/8309.FACILITY,2023,,,,,,,,,,,,216000.0,,,,5060.0,2.67,616.0,56579.0,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,,,,,,,,,84.300003,,,,,
FR.CAED/8309.FACILITY,2024,,,,,,,,,,,,147000.0,,,,6410.0,,1470.0,46323.0,France,PEUGEOT CITROEN POISSY SNC,POISSY,2.04807,48.93884,2.0,Production and processing of metals,2(f),,,,,,,,,,,33.0,,,,,
FR.CAED/8313.FACILITY,2007,,,,1100000.0,,,,,,,,,,,1150.0,1560.0,66900.0,8010.0,19000.0,France,ACIERIES ET LAMINOIRS DE PARIS ALPA,GARGENVILLE,1.81576,48.99319,2.0,Production and processing of metals,2(b),,,,,,,,,,,,,,,,
FR.CAED/8313.FACILITY,2008,,,,,,,18.1,,,116000.0,,,,,559.0,1690.0,19900.0,8400.0,37500.0,France,ACIERIES ET LAMINOIRS DE PARIS ALPA,GARGENVILLE,1.81576,48.99319,2.0,Production and processing of metals,2(b),,,81.7,,,,,,,,,,,,,
FR.CAED/8313.FACILITY,2009,,,,,,,14.0,,,104000.0,,,,,456.0,1750.0,14100.0,7680.0,29200.0,France,ACIERIES ET LAMINOIRS DE PARIS ALPA,GARGENVILLE,1.81576,48.99319,2.0,Production and processing of metals,2(b),,,,,,,,,,,,,,,,
